1;Äâóõìåòðîâàÿ;Äâóõìåòðîâûé;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2569.01#2569.46
2;áåëàÿ;áåëûé;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2569.46#2569.91
3;áàáà;áàáà;NOUN;_;Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2569.91#2570.36
4;ó;ó;INTJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2570.36#2570.81
5;òåáÿ;òû;PRON;_;Case=Gen|Number=Sing|Person=2;_;_;_;@dap1994m-words#@dap1994m#2570.81#2571.26
6;æå;æå;PART;_;_;_;_;_;@dap1994m-words#@dap1994m#2571.26#2571.71
7;åùå;åùå;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2571.71#2572.16
8;íåäàâíî;íåäàâíî;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2572.16#2572.61
9;áûë;áûòü;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2572.61#2573.06
10;íîâûé;íîâûé;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2573.06#2573.51
11;õýøòåã;õýøòåã;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2573.51#2573.96
12;ß;ÿ;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@dap1994m-words#@dap1994m#2573.96#2574.41
13;æåíùèíà;æåíùèíà;NOUN;_;Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2574.41#2574.86
14;ÿ;ÿ;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@dap1994m-words#@dap1994m#2574.86#2575.31
15;ìîãó;ìî÷ü;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2575.31#2575.77
16;Ýòî;ýòî;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2577.13#2577.458
17;òâîÿ;òâîé;PRON;_;Case=Acc|Gender=Fem|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2577.458#2577.786
18;äâèæóõà;äâèæóõà;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2577.786#2578.114
19;èëè;èëè;CCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2578.114#2578.442
20;òû;òû;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;@dap1994m-words#@dap1994m#2578.442#2578.77
21;âïèñàëàñü;âïèñàòüñÿ;VERB;_;Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@dap1994m-words#@dap1994m#2578.77#2579.1
22;Â;â;ADP;_;_;_;_;_;@dap1994m-words#@dap1994m#2579.82#2580.027
23;Âîãîâñêîå;Âîãîâñêèé;PROPN;_;_;_;_;_;@dap1994m-words#@dap1994m#2580.648#2580.855
24;èëè;èëè;CCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2580.855#2581.062
25;÷òî;÷òî;SCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2581.062#2581.269
26;ýòî;ýòî;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2581.269#2581.48
27;Àãà;àãà;INTJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2593.32#2593.88
28;Àãà;àãà;INTJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2597.6#2598.0
29;Òàê;Òàê;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2612.647#2612.851
30;à;à;CCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2612.851#2613.055
31;÷å;÷òî;PRON;_;Case=Nom;_;_;_;@dap1994m-words#@dap1994m#2613.055#2613.26
32;Íåïëîõî;íåïëîõî;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;@dap1994m-words#@dap1994m#2613.342#2613.632
33;æå;æå;PART;_;_;_;_;_;@dap1994m-words#@dap1994m#2613.632#2613.922
34;Òû;òû;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;@dap1994m-words#@dap1994m#2613.987#2614.149
35;òàê;òàê;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2614.149#2614.311
36;ãðèøü;ãðåòü;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2614.311#2614.473
37;êàê;êàê;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2614.473#2614.635
38;áóäòî;áóäòî;PART;_;_;_;_;_;@dap1994m-words#@dap1994m#2614.635#2614.797
39;áû;áû;PART;_;_;_;_;_;@dap1994m-words#@dap1994m#2614.797#2614.959
40;òàì;òàì;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2614.959#2615.121
41;÷òî-òî;÷òî-òî;PRON;_;Case=Nom;_;_;_;@dap1994m-words#@dap1994m#2615.121#2615.283
42;áû;áû;PART;_;_;_;_;_;@dap1994m-words#@dap1994m#2615.283#2615.445
43;î;î;ADP;_;_;_;_;_;@dap1994m-words#@dap1994m#2615.445#2615.607
44;íå;íå;PART;_;_;_;_;_;@dap1994m-words#@dap1994m#2615.607#2615.769
45;òàê;òàê;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2615.769#2615.94
46;Äà;äà;INTJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2649.833#2650.141
47;Âñå;âñå;DET;_;_;_;_;_;@dap1994m-words#@dap1994m#2654.751#2655.106
48;âåðíî;âåðíûé;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2655.106#2655.461
49;Î÷åíü;î÷åíü;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2658.245#2658.57
50;ïðîñòî;ïðîñòî;PART;_;_;_;_;_;@dap1994m-words#@dap1994m#2658.57#2658.895
51;àï;àï;INTJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2658.895#2659.22
52;à;à;CCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2659.267#2659.407
53;ß;ÿ;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@dap1994m-words#@dap1994m#2660.28#2660.665
54;ñ;ñ;ADP;_;_;_;_;_;@dap1994m-words#@dap1994m#2660.665#2661.05
55;ôåìèíèçìîì;ôåìèíèçì;NOUN;_;Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2661.05#2661.435
56;ñòàëêèâàþñü;ñòàëêèâàòüñÿ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@dap1994m-words#@dap1994m#2661.435#2661.82
57;êàæäûé;êàæäûé;DET;_;Case=Acc|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2661.82#2662.205
58;äåíü;äåíü;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2662.205#2662.59
59;ïîòîìó;ïîòîìó;CCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2662.682#2662.918
60;÷òî;÷òî;SCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2662.918#2663.154
61;ÿ;ÿ;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@dap1994m-words#@dap1994m#2663.154#2663.39
62;çàõîæó;çàõîäèòü;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2663.39#2663.626
63;â;â;ADP;_;_;_;_;_;@dap1994m-words#@dap1994m#2663.626#2663.862
64;Òâèòòåð;Òâèòòåð;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2663.862#2664.1
65;#ñìååòñÿ#;#ñìååòñÿ#;X;_;_;_;_;_;@dap1994m-words#@dap1994m#2664.162#2665.07
66;È;è;CCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2665.102#2665.432
67;ìíîãî;ìíîãî;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2665.432#2665.762
68;ãîâîðþ;ãîâîðèòü;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2665.762#2666.092
69;Ýì;ýì;INTJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2666.152#2666.47
70;Ìíå;ÿ;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@dap1994m-words#@dap1994m#2666.517#2666.938
71;êàæåòñÿ;êàçàòüñÿ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@dap1994m-words#@dap1994m#2666.938#2667.36
72;ãëàâíàÿ;ãëàâíûé;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2667.427#2667.737
73;ïðîáëåìà;ïðîáëåìà;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2667.737#2668.047
74;ôåìèíèçìà;ôåìèíèçì;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2668.047#2668.357
75;â;â;ADP;_;_;_;_;_;@dap1994m-words#@dap1994m#2668.357#2668.667
76;Ðîññèè;Ðîññèÿ;PROPN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2668.667#2668.977
77;â;â;ADP;_;_;_;_;_;@dap1994m-words#@dap1994m#2668.977#2669.287
78;òîì;òîò;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2669.287#2669.597
79;÷òî;÷òî;SCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2669.597#2669.91
80;ôåìèíèçì;ôåìèíèçì;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2670.65#2671.5
81;ýòî;ýòîò;DET;_;Case=Nom|Gender=Neut|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2671.772#2672.181
82;îãðîìíîå;îãðîìíûé;ADJ;_;Case=Nom|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2672.181#2672.59
83;äâèæåíèå;äâèæåíèå;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2672.59#2672.999
84;êîòîðîìó;êîòîðûé;DET;_;Case=Dat;_;_;_;@dap1994m-words#@dap1994m#2672.999#2673.408
85;ïî;ïî;ADP;_;_;_;_;_;@dap1994m-words#@dap1994m#2673.408#2673.817
86;ôàêòó;ôàêò;NOUN;_;Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2673.817#2674.226
87;îòíîñÿòñÿ;îòíîñèòüñÿ;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@dap1994m-words#@dap1994m#2674.226#2674.635
88;âñå;âåñü;DET;_;Case=Nom|Number=Plur;_;_;_;@dap1994m-words#@dap1994m#2674.635#2675.044
89;æåíùèíû;æåíùèíà;NOUN;_;Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@dap1994m-words#@dap1994m#2675.044#2675.46
90;È;è;CCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2676.271#2676.667
91;ýòî;ýòî;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2676.667#2677.063
92;òàêîé;òàêîé;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2677.063#2677.459
93;îãðîìíûé;îãðîìíûé;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2677.459#2677.855
94;ïëàñò;ïëàñò;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2677.855#2678.251
95;ëþäåé;÷åëîâåê;NOUN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@dap1994m-words#@dap1994m#2678.251#2678.65
96;÷òî;÷òî;SCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2679.335#2679.755
97;ãèãàíòñêîå;ãèãàíòñêèé;ADJ;_;Case=Nom|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2679.755#2680.175
98;êîëè÷åñòâî;êîëè÷åñòâî;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2680.175#2680.595
99;ôåìèíèñòîê;ôåìèíèñòêà;NOUN;_;Animacy=Anim|Case=Gen|Gender=Fem|Number=Plur;_;_;_;@dap1994m-words#@dap1994m#2680.595#2681.015
100;äîëáàåáêè;äîëáàåáêà;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2681.61#2682.29
101;òóïûå;òóïîé;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;_;_;_;@dap1994m-words#@dap1994m#2683.355#2683.993
102;äóðû;äóðà;NOUN;_;Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@dap1994m-words#@dap1994m#2683.993#2684.631
103;áëÿòü;áëÿòü;INTJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2684.631#2685.27
104;ÿ;ÿ;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@dap1994m-words#@dap1994m#2685.525#2685.83
105;íå;íå;PART;_;_;_;_;_;@dap1994m-words#@dap1994m#2685.83#2686.135
106;ãîâîðþ;ãîâîðèòü;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2686.135#2686.44
107;÷òî;÷òî;SCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2686.44#2686.745
108;ý;ý;INTJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2686.745#2687.05
109;Êàê;êàê;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2687.385#2687.75
110;ñêàçàòü;ñêàçàòü;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2687.75#2688.115
111;Ô;ô;_;_;_;_;_;_;@dap1994m-words#@dap1994m#2688.635#2689.073
112;âñåãäà;âñåãäà;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2689.073#2689.511
113;åñòü;áûòü;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2689.511#2689.949
114;äîëáàåáû;äîëáàåá;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@dap1994m-words#@dap1994m#2689.949#2690.387
115;âåçäå;âåçäå;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2690.387#2690.825
116;È;è;CCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2692.285#2692.713
117;ê;ê;ADV;_;_;_;_;_;@dap1994m-words#@dap1994m#2692.713#2693.141
118;ñîæàëåíèþ;ñîæàëåíèå;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2693.141#2693.569
119;ý;ý;INTJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2693.569#2694.0
120;Ô;ô;;_;_;_;qi;ik;@dap1994m-words#@dap1994m#2694.985#2695.089
121;ô;ô;;_;_;_;_;_;@dap1994m-words#@dap1994m#2695.401#2695.505
122;åñòåñòâåííî;åñòåñòâåííûé;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;@dap1994m-words#@dap1994m#2696.07#2696.453
123;â;â;ADP;_;_;_;_;_;@dap1994m-words#@dap1994m#2696.453#2696.836
124;ðÿäàõ;ðÿä;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur;_;_;_;@dap1994m-words#@dap1994m#2696.836#2697.219
125;ëþäåé;÷åëîâåê;NOUN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@dap1994m-words#@dap1994m#2697.219#2697.602
126;êîòîðûé;êîòîðûé;DET;_;Case=Nom;_;_;_;@dap1994m-words#@dap1994m#2697.602#2697.985
127;î÷åíü;î÷åíü;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2697.985#2698.368
128;ãðîìêî;ãðîìêî;ADV;_;Degree=Pos;_;_;_;@dap1994m-words#@dap1994m#2698.368#2698.751
129;÷å-òî;÷òî-òî;PRON;_;Case=Acc;_;_;_;@dap1994m-words#@dap1994m#2698.751#2699.134
130;ïûòàþòñÿ;ïûòàòüñÿ;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@dap1994m-words#@dap1994m#2699.134#2699.517
131;äîêàçàòü;äîêàçàòü;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2699.517#2699.9
132;è;è;CCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2699.9#2700.283
133;íàâÿçàòü;íàâÿçàòü;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2700.283#2700.67
134;òîæå;òîæå;PART;_;_;_;_;_;@dap1994m-words#@dap1994m#2701.085#2701.502
135;åñòü;áûòü;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2701.502#2701.919
136;äîëáàåáû;äîëáàåáà;NOUN;_;Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@dap1994m-words#@dap1994m#2701.919#2702.336
137;êîòîðûì;êîòîðûé;DET;_;Case=Dat;_;_;_;@dap1994m-words#@dap1994m#2702.336#2702.753
138;êàäà;êîãäà;CCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2702.753#2703.17
139;ãðèøü;ãðåòü;PART;_;_;_;_;_;@dap1994m-words#@dap1994m#2703.17#2703.59
140;ïðîñòè;ïðîñòèòü;VERB;_;Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2703.655#2704.015
141;íî;íî;CCONJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2704.015#2704.375
142;ýòî;ýòî;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2704.375#2704.735
143;ãëóïîñòü;ãëóïîñòü;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2704.735#2705.095
144;â;â;ADP;_;_;_;_;_;@dap1994m-words#@dap1994m#2705.88#2706.228
145;îòâåò;îòâåò;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2706.228#2706.576
146;òû;òû;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;@dap1994m-words#@dap1994m#2706.576#2706.924
147;ñëûøèøü;ñëûøàòü;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2706.924#2707.272
148;çàòêíèñü;çàòêíèñü;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Mid;_;_;_;@dap1994m-words#@dap1994m#2707.272#2707.62
149;áåëûé;áåëûé;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2707.62#2707.968
150;áëÿòü;áëÿòü;INTJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2707.968#2708.32
151;öèñãåíäåðíûé;öèñãåíäåðíûé;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2708.405#2708.947
152;ý;ý;INTJ;_;_;_;_;_;@dap1994m-words#@dap1994m#2708.947#2709.49
153;õóåáàê;õóåáàê;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2709.552#2710.32
154;ñïåðìîáàê;ñïåðìîáàêà;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2710.832#2711.516
155;õóåìðàçü;õóåìðàçü;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2711.516#2712.2
156;Òû;òû;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;@dap1994m-words#@dap1994m#2712.942#2713.114
157;íå;íå;PART;_;_;_;_;_;@dap1994m-words#@dap1994m#2713.114#2713.286
158;ìîæåøü;ìî÷ü;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2713.286#2713.458
159;ìíå;ÿ;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@dap1994m-words#@dap1994m#2713.458#2713.63
160;Òû;òû;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;@dap1994m-words#@dap1994m#2713.702#2714.091
161;ìíå;ÿ;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@dap1994m-words#@dap1994m#2714.091#2714.48
162;áàáå;áàáà;NOUN;_;Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing;_;_;_;@dap1994m-words#@dap1994m#2714.48#2714.869
163;íå;íå;PART;_;_;_;_;_;@dap1994m-words#@dap1994m#2714.869#2715.258
164;ìîæåøü;ìî÷ü;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2715.258#2715.647
165;îáúÿñíÿòü;îáúÿñíÿòü;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@dap1994m-words#@dap1994m#2715.647#2716.036
166;çà;çà;ADP;_;_;_;_;_;@dap1994m-words#@dap1994m#2716.036#2716.425
